<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2011.05.03	1.66480	1.66599	1.64626	1.64809	80030	0	15
2011.05.04	1.64805	1.65732	1.64511	1.64905	84845	0	15
2011.05.05	1.64905	1.65429	1.63572	1.63901	87977	0	15
2011.05.06	1.63897	1.64619	1.63542	1.63618	91105	0	15
2011.05.09	1.63746	1.64061	1.62698	1.63924	90218	0	15
2011.05.10	1.63925	1.64188	1.63157	1.63687	87356	0	16
2011.05.11	1.63687	1.65154	1.63220	1.63563	78245	0	15
2011.05.12	1.63558	1.63789	1.62347	1.62855	71207	0	15
2011.05.13	1.62855	1.63075	1.61471	1.61927	54747	0	15
2011.05.16	1.61758	1.62525	1.61599	1.61972	66390	0	15
2011.05.17	1.61980	1.63008	1.61737	1.62486	55859	0	8
2011.05.18	1.62450	1.62873	1.61052	1.61672	23711	0	8
2011.05.19	1.61683	1.62424	1.61302	1.62256	22800	0	8
2011.05.20	1.62253	1.63045	1.61661	1.62285	21635	0	8
2011.05.23	1.62208	1.62324	1.60335	1.61172	24440	0	8
2011.05.24	1.61178	1.62085	1.60575	1.61807	24295	0	8
2011.05.25	1.61796	1.62928	1.61318	1.62711	42409	0	8
2011.05.26	1.62713	1.64065	1.62705	1.63875	105775	0	10
2011.05.27	1.63834	1.65118	1.63793	1.65056	91259	0	10
2011.05.30	1.64820	1.65102	1.64490	1.64725	61675	0	15
2011.05.31	1.64731	1.65461	1.64229	1.64500	77160	0	15
2011.06.01	1.64501	1.64949	1.63199	1.63208	83007	0	15
2011.06.02	1.63207	1.64170	1.63041	1.63665	76624	0	15
2011.06.03	1.63665	1.64363	1.62869	1.64237	57872	0	15
2011.06.06	1.64243	1.64592	1.63398	1.63529	67467	0	15
2011.06.07	1.63528	1.64705	1.63232	1.64365	58399	0	15
2011.06.08	1.64371	1.64454	1.63477	1.63930	56384	0	15
2011.06.09	1.63930	1.64653	1.63579	1.63694	48761	0	15
2011.06.10	1.63688	1.63817	1.62192	1.62224	49769	0	15
2011.06.13	1.62349	1.63879	1.62144	1.63744	82836	0	15
2011.06.14	1.63743	1.64409	1.63546	1.63748	79810	0	15
2011.06.15	1.63748	1.63823	1.61673	1.61780	76557	0	15
2011.06.16	1.61781	1.62239	1.60776	1.61681	96957	0	15
2011.06.17	1.61670	1.61944	1.60930	1.61613	80438	0	15
2011.06.20	1.61608	1.62339	1.61084	1.62022	85775	0	15
2011.06.21	1.62020	1.62516	1.61668	1.62366	82407	0	15
2011.06.22	1.62366	1.62610	1.60593	1.60657	89881	0	15
2011.06.23	1.60660	1.60668	1.59375	1.60159	87135	0	15
2011.06.24	1.60161	1.60451	1.59510	1.59570	81037	0	15
2011.06.27	1.59610	1.60102	1.59127	1.59858	89701	0	15
2011.06.28	1.59861	1.60413	1.59116	1.59939	86604	0	15
2011.06.29	1.59938	1.60732	1.59692	1.60622	75641	0	15
2011.06.30	1.60622	1.61176	1.59717	1.60403	82857	0	15
2011.07.01	1.60404	1.60951	1.59876	1.60681	74146	0	15
2011.07.04	1.60605	1.61391	1.60527	1.60897	73490	0	15
2011.07.05	1.60902	1.61270	1.59897	1.60612	83303	0	15
2011.07.06	1.60617	1.60899	1.59473	1.60011	81029	0	15
2011.07.07	1.60011	1.60169	1.59460	1.59671	78315	0	15
2011.07.08	1.59678	1.60766	1.59307	1.60568	82625	0	15
2011.07.11	1.60299	1.60412	1.58815	1.59074	93229	0	15
2011.07.12	1.59074	1.59469	1.57807	1.59330	105476	0	15
2011.07.13	1.59331	1.61710	1.59078	1.61710	99334	0	15
2011.07.14	1.61713	1.61925	1.60941	1.61416	94144	0	15
2011.07.15	1.61430	1.61741	1.60760	1.61322	86552	0	15
2011.07.18	1.61174	1.61342	1.60047	1.60480	121810	0	10
2011.07.19	1.60479	1.61769	1.60441	1.61244	99119	0	10
2011.07.20	1.61244	1.61658	1.60684	1.61518	82187	0	12
2011.07.21	1.61511	1.63383	1.61209	1.63170	85239	0	11
2011.07.22	1.63159	1.63260	1.62642	1.62973	76471	0	12
2011.07.25	1.63304	1.63309	1.62613	1.62809	78859	0	15
2011.07.26	1.62805	1.64278	1.62651	1.64193	82229	0	15
2011.07.27	1.64193	1.64380	1.63076	1.63303	76406	3540720000	10
2011.07.28	1.63305	1.63825	1.62945	1.63695	75720	12565052000	8
2011.07.29	1.63694	1.64695	1.62609	1.64192	86046	0	10
2011.08.01	1.63904	1.64745	1.62372	1.63062	92079	0	15
2011.08.02	1.63067	1.63284	1.62233	1.62819	92488	0	10
2011.08.03	1.62816	1.64381	1.62505	1.64372	90129	0	15
2011.08.04	1.64365	1.64376	1.62410	1.62591	93855	21883369000	8
2011.08.05	1.62591	1.63952	1.62275	1.63890	105286	0	10
2011.08.08	1.64539	1.64704	1.62974	1.63096	117141	0	15
2011.08.09	1.63098	1.64088	1.61759	1.63271	129938	0	15
2011.08.10	1.63281	1.63297	1.61228	1.61304	110374	0	9
2011.08.11	1.61304	1.62417	1.61101	1.62331	114881	0	15
2011.08.12	1.62331	1.63118	1.61658	1.62748	95944	0	12
2011.08.15	1.62865	1.64086	1.62546	1.63854	90652	0	15
2011.08.16	1.63851	1.64753	1.63230	1.64492	93178	0	15
2011.08.17	1.64490	1.65898	1.63520	1.65392	93314	0	10
2011.08.18	1.65394	1.65530	1.64225	1.65024	97548	0	15
2011.08.19	1.65024	1.66174	1.64447	1.64624	100032	0	12
2011.08.22	1.64724	1.65195	1.64354	1.64603	90484	0	15
2011.08.23	1.64604	1.65700	1.64535	1.64912	91415	0	15
2011.08.24	1.64908	1.65330	1.63562	1.63590	87032	0	4
2011.08.25	1.63600	1.63964	1.62616	1.62815	80901	0	15
2011.08.26	1.62815	1.63779	1.62078	1.63667	87140	0	15
2011.08.29	1.63396	1.64339	1.63344	1.64123	74122	16196281001	8
2011.08.30	1.64122	1.64187	1.62547	1.63047	82486	77119163000	8
2011.08.31	1.63047	1.63336	1.62306	1.62477	83377	70898166000	8
2011.09.01	1.62477	1.62548	1.61314	1.61860	86644	0	15
2011.09.02	1.61860	1.62517	1.61720	1.62148	83324	0	15
2011.09.05	1.61707	1.61852	1.60614	1.60985	89364	0	15
2011.09.06	1.60986	1.61752	1.59210	1.59452	103814	0	15
2011.09.07	1.59452	1.60369	1.59166	1.59823	99082	0	15
2011.09.08	1.59823	1.60823	1.59123	1.59733	100951	0	15
2011.09.09	1.59731	1.59899	1.58435	1.58782	108004	0	15
2011.09.12	1.58301	1.58853	1.57740	1.58569	112969	0	15
2011.09.13	1.58573	1.58683	1.57610	1.57784	110783	0	9
2011.09.14	1.57784	1.58127	1.57065	1.57610	106555	0	15
2011.09.15	1.57611	1.58675	1.57305	1.57945	95907	0	10
2011.09.16	1.57944	1.58404	1.57442	1.57868	92897	0	15
2011.09.19	1.57159	1.57546	1.56325	1.56906	98148	0	15
2011.09.20	1.56907	1.57458	1.56546	1.57347	104924	0	15
2011.09.21	1.57351	1.57405	1.54853	1.55091	102076	0	11
2011.09.22	1.55088	1.55158	1.53271	1.53378	116449	0	8
2011.09.23	1.53378	1.54894	1.53378	1.54459	113604	0	15
2011.09.26	1.54742	1.55696	1.54319	1.55515	113927	0	15
2011.09.27	1.55516	1.57045	1.55258	1.56279	105655	0	15
2011.09.28	1.56278	1.56764	1.55622	1.55684	106117	0	7
2011.09.29	1.55684	1.57146	1.55424	1.56021	108747	0	11
2011.09.30	1.56033	1.56644	1.55323	1.55793	105488	0	8
2011.10.03	1.55717	1.55829	1.54197	1.54373	109853	0	15
2011.10.04	1.54368	1.54936	1.53406	1.54750	117031	0	12
2011.10.05	1.54750	1.54911	1.53941	1.54614	113412	0	4
2011.10.06	1.54618	1.55003	1.52721	1.54317	111286	0	15
2011.10.07	1.54319	1.56450	1.54223	1.55575	125657	0	5
2011.10.10	1.55537	1.56886	1.55263	1.56552	99348	0	12
2011.10.11	1.56550	1.56631	1.55722	1.55900	103117	0	15
2011.10.12	1.55901	1.57972	1.55422	1.57427	105672	0	15
2011.10.13	1.57425	1.57827	1.56666	1.57610	104721	0	15
2011.10.14	1.57609	1.58508	1.57210	1.58170	96057	0	15
2011.10.17	1.58184	1.58468	1.57304	1.57421	99297	0	15
2011.10.18	1.57420	1.58208	1.56314	1.57010	110792	0	15
2011.10.19	1.57010	1.58466	1.56984	1.57706	113310	0	15
2011.10.20	1.57706	1.58022	1.56806	1.57854	114780	0	15
2011.10.21	1.57852	1.59728	1.57537	1.59459	102986	0	15
2011.10.24	1.59424	1.60067	1.58999	1.59932	106470	0	15
2011.10.25	1.59931	1.60377	1.59563	1.60015	106433	0	15
2011.10.26	1.60015	1.60402	1.58906	1.59596	105551	0	15
2011.10.27	1.59595	1.61398	1.59533	1.60993	116738	0	9
2011.10.28	1.60986	1.61504	1.60707	1.61275	98951	0	15
2011.10.31	1.61302	1.61641	1.59647	1.60778	111786	0	15
2011.11.01	1.60778	1.60918	1.58900	1.59455	113944	0	15
2011.11.02	1.59455	1.60467	1.59153	1.59479	110960	0	15
2011.11.03	1.59479	1.60596	1.58770	1.60330	110744	0	15
2011.11.04	1.60328	1.60623	1.59460	1.60308	101297	0	15
2011.11.07	1.60547	1.60779	1.59791	1.60541	99506	0	15
2011.11.08	1.60542	1.61291	1.60351	1.60924	92534	0	15
2011.11.09	1.60923	1.61184	1.59015	1.59015	104731	0	15
2011.11.10	1.59014	1.59839	1.58680	1.59312	101250	0	15
2011.11.11	1.59315	1.60918	1.58948	1.60679	85338	0	15
2011.11.14	1.60703	1.60896	1.58807	1.58969	96659	0	15
2011.11.15	1.58971	1.59309	1.57990	1.58120	98463	0	12
2011.11.16	1.58121	1.58203	1.57181	1.57246	105287	0	8
2011.11.17	1.57250	1.58097	1.56905	1.57590	110799	0	15
2011.11.18	1.57587	1.58874	1.57376	1.58026	102380	0	9
2011.11.21	1.57826	1.57832	1.56121	1.56377	101160	0	15
2011.11.22	1.56379	1.56908	1.55822	1.56418	96514	0	11
2011.11.23	1.56418	1.56543	1.54941	1.55267	99856	0	12
2011.11.24	1.55267	1.55654	1.54838	1.54913	85844	0	15
2011.11.25	1.54916	1.55163	1.54228	1.54330	85517	0	9
2011.11.28	1.54894	1.55930	1.54583	1.55038	92237	0	9
2011.11.29	1.55042	1.56548	1.54683	1.56114	92842	0	15
2011.11.30	1.56116	1.57787	1.55248	1.56948	95845	0	9
2011.12.01	1.56948	1.57551	1.56402	1.56872	89161	0	14
2011.12.02	1.56871	1.57242	1.55759	1.55945	81330	0	13
2011.12.05	1.56028	1.57159	1.55866	1.56456	86914	0	4
2011.12.06	1.56456	1.56632	1.55610	1.55988	90715	0	7
2011.12.07	1.55991	1.57208	1.55943	1.57104	87118	0	5
2011.12.08	1.57102	1.57679	1.56095	1.56224	85814	0	9
2011.12.09	1.56227	1.57335	1.55846	1.56654	84283	0	9
2011.12.12	1.56448	1.56566	1.55362	1.55784	83086	0	15
2011.12.13	1.55788	1.56281	1.54507	1.54822	90595	0	9
2011.12.14	1.54822	1.55302	1.54087	1.54674	91916	0	15
2011.12.15	1.54674	1.55279	1.54333	1.55132	86744	0	15
2011.12.16	1.55130	1.55557	1.54828	1.55421	76218	0	15
2011.12.19	1.55235	1.55448	1.54645	1.54977	59148	0	4
2011.12.20	1.54966	1.57004	1.54964	1.56648	56634	0	4
2011.12.21	1.56651	1.57731	1.56475	1.56718	79770	0	4
2011.12.22	1.56713	1.57273	1.56483	1.56744	79988	0	15
2011.12.23	1.56740	1.57069	1.55815	1.55841	65736	0	15
2011.12.26	1.56266	1.56440	1.55900	1.56174	25363	0	15
2011.12.27	1.56174	1.56788	1.55954	1.56684	57772	0	15
2011.12.28	1.56669	1.56899	1.54408	1.54497	68417	0	15
2011.12.29	1.54493	1.54749	1.53616	1.54058	75146	0	15
2011.12.30	1.54057	1.55706	1.54002	1.55366	77411	0	15
2012.01.02	1.54937	1.55405	1.54669	1.55089	46542	0	15
2012.01.03	1.55091	1.56687	1.55040	1.56438	81261	0	15
2012.01.04	1.56437	1.56672	1.55801	1.56091	81993	0	15
2012.01.05	1.56091	1.56283	1.54670	1.54943	86409	0	15
2012.01.06	1.54942	1.55240	1.53751	1.54243	79890	0	15
2012.01.09	1.54151	1.54688	1.53953	1.54588	84055	0	15
2012.01.10	1.54589	1.54995	1.54459	1.54822	77713	0	13
2012.01.11	1.54826	1.54862	1.53088	1.53264	79778	0	15
2012.01.12	1.53261	1.53667	1.52789	1.53359	85167	0	15
2012.01.13	1.53361	1.54078	1.52358	1.53156	83858	0	4
2012.01.16	1.52944	1.53515	1.52818	1.53106	71018	0	15
2012.01.17	1.53106	1.54034	1.53099	1.53346	81072	0	4
2012.01.18	1.53345	1.54409	1.53272	1.54271	89435	0	15
2012.01.19	1.54271	1.54916	1.54150	1.54868	81264	0	15
2012.01.20	1.54867	1.55765	1.54498	1.55737	77646	0	15
2012.01.23	1.55401	1.56012	1.55161	1.55615	82677	0	4
2012.01.24	1.55615	1.56253	1.55321	1.56197	74703	0	4
2012.01.25	1.56195	1.56772	1.55328	1.56535	84186	0	15
2012.01.26	1.56536	1.57333	1.56495	1.56866	77417	0	9
2012.01.27	1.56868	1.57392	1.56403	1.57269	82334	0	15
2012.01.30	1.57253	1.57298	1.56534	1.57080	79439	0	15
2012.01.31	1.57078	1.57952	1.56975	1.57645	81906	0	4
2012.02.01	1.57644	1.58821	1.57054	1.58451	86235	0	15
2012.02.02	1.58450	1.58570	1.57948	1.58055	82894	0	4
2012.02.03	1.58057	1.58591	1.57492	1.58107	85019	0	4
2012.02.06	1.58193	1.58392	1.57294	1.58178	84668	0	15
2012.02.07	1.58179	1.59042	1.57877	1.58996	90225	0	15
2012.02.08	1.58997	1.59277	1.57961	1.58136	82856	0	15
2012.02.09	1.58134	1.58839	1.57916	1.58152	88688	0	15
2012.02.10	1.58156	1.58486	1.57295	1.57525	79396	0	15
2012.02.13	1.57904	1.58265	1.57467	1.57496	77697	0	15
2012.02.14	1.57497	1.57689	1.56445	1.56899	85100	0	15
2012.02.15	1.56900	1.57349	1.56701	1.56883	86955	0	15
2012.02.16	1.56883	1.58155	1.56543	1.58035	83896	0	15
2012.02.17	1.58036	1.58612	1.57891	1.58330	72596	0	15
2012.02.20	1.58615	1.58791	1.58379	1.58379	64766	0	15
2012.02.21	1.58381	1.58638	1.57723	1.57784	83409	0	9
2012.02.22	1.57783	1.58127	1.56480	1.56670	76162	0	15
2012.02.23	1.56671	1.57489	1.56487	1.57446	72850	0	15
2012.02.24	1.57446	1.58983	1.57208	1.58711	71075	0	15
2012.02.27	1.58919	1.58941	1.58102	1.58190	71927	0	15
2012.02.28	1.58189	1.59058	1.57992	1.59003	72388	0	15
2012.02.29	1.59003	1.59908	1.58979	1.59198	80310	0	15
2012.03.01	1.59199	1.59740	1.58958	1.59536	75440	0	15
2012.03.02	1.59534	1.59652	1.58230	1.58322	68340	0	15
2012.03.05	1.58317	1.58760	1.57857	1.58607	60982	0	15
2012.03.06	1.58607	1.58809	1.56956	1.57133	65048	0	15
2012.03.07	1.57135	1.57578	1.56964	1.57404	62259	0	15
2012.03.08	1.57403	1.58327	1.57237	1.58271	65074	0	15
2012.03.09	1.58272	1.58279	1.56618	1.56720	64963	0	14
2012.03.12	1.56662	1.56945	1.56024	1.56401	62642	0	15
2012.03.13	1.56400	1.57465	1.56199	1.57065	66903	0	15
2012.03.14	1.57066	1.57424	1.56491	1.56680	68251	0	15
2012.03.15	1.56681	1.57351	1.56332	1.57029	64647	0	15
2012.03.16	1.57028	1.58601	1.56939	1.58398	59153	0	15
2012.03.19	1.58440	1.59129	1.58211	1.58906	58050	0	15
2012.03.20	1.58906	1.58959	1.58300	1.58602	59249	0	15
2012.03.21	1.58603	1.59222	1.58170	1.58656	66771	0	15
2012.03.22	1.58655	1.58916	1.57690	1.58151	67363	0	15
2012.03.23	1.58152	1.59072	1.58051	1.58663	63330	0	15
2012.03.26	1.58712	1.59726	1.58008	1.59675	64037	0	15
2012.03.27	1.59677	1.60001	1.59419	1.59463	59619	0	9
2012.03.28	1.59463	1.59634	1.58416	1.58871	69239	0	15
2012.03.29	1.58870	1.59570	1.58596	1.59507	71587	0	15
2012.03.30	1.59510	1.60357	1.59462	1.60061	71863	0	15
2012.04.02	1.60062	1.60617	1.59785	1.60198	68457	0	10
2012.04.03	1.60209	1.60450	1.58907	1.59102	72226	0	10
2012.04.04	1.59103	1.59128	1.58324	1.58896	75767	0	9
2012.04.05	1.58896	1.59077	1.58042	1.58258	70212	0	10
2012.04.06	1.58257	1.58894	1.58224	1.58645	41404	0	10
2012.04.09	1.58895	1.59132	1.58352	1.58965	46985	0	10
2012.04.10	1.58965	1.59296	1.58088	1.58603	76503	0	10
2012.04.11	1.58602	1.59370	1.58513	1.59085	72910	0	10
2012.04.12	1.59085	1.59835	1.59063	1.59578	71328	0	10
2012.04.13	1.59577	1.59685	1.58406	1.58444	65437	0	10
2012.04.16	1.58501	1.59094	1.58180	1.58960	71778	0	10
2012.04.17	1.58960	1.59691	1.58617	1.59262	63918	0	10
2012.04.18	1.59260	1.60414	1.58944	1.60170	71163	0	10
2012.04.19	1.60169	1.60761	1.60085	1.60525	71694	0	10
2012.04.20	1.60525	1.61483	1.60378	1.61215	65541	0	10
2012.04.23	1.61260	1.61332	1.60759	1.61241	60464	0	10
2012.04.24	1.61243	1.61621	1.61089	1.61412	61348	0	10
2012.04.25	1.61414	1.61813	1.60811	1.61674	65032	0	10
2012.04.26	1.61675	1.62061	1.61576	1.61776	62390	0	10
2012.04.27	1.61777	1.62793	1.61527	1.62594	64713	0	10
2012.04.30	1.62735	1.63006	1.62206	1.62357	57812	0	10
2012.05.01	1.62357	1.62464	1.61859	1.62198	49304	0	10
2012.05.02	1.62197	1.62378	1.61600	1.61970	61134	0	10
2012.05.03	1.61970	1.62145	1.61606	1.61790	60081	0	10
2012.05.04	1.61790	1.62005	1.61408	1.61470	59824	0	10
2012.05.07	1.61501	1.61963	1.61130	1.61936	62740	0	10
2012.05.08	1.61936	1.61975	1.61238	1.61526	67543	0	10
2012.05.09	1.61529	1.61580	1.60681	1.61310	72887	0	10
2012.05.10	1.61308	1.61813	1.60911	1.61307	70127	0	10
2012.05.11	1.61306	1.61419	1.60611	1.60656	65464	0	10
2012.05.14	1.60656	1.61219	1.60508	1.60970	65059	0	10
2012.05.15	1.60969	1.61130	1.59882	1.59974	65620	0	10
2012.05.16	1.59973	1.59977	1.58889	1.59111	75178	0	10
2012.05.17	1.59109	1.59318	1.57805	1.57810	71875	0	10
2012.05.18	1.57811	1.58365	1.57322	1.58146	72021	0	10
2012.05.21	1.58104	1.58401	1.57787	1.58217	73478	0	10
2012.05.22	1.58217	1.58474	1.57402	1.57634	71636	0	10
2012.05.23	1.57635	1.57706	1.56749	1.56908	79425	0	10
2012.05.24	1.56909	1.57254	1.56382	1.56676	77740	0	10
2012.05.25	1.56677	1.56986	1.56298	1.56641	75121	0	4
2012.05.28	1.56790	1.57161	1.56710	1.56765	74062	0	10
2012.05.29	1.56765	1.57153	1.56074	1.56329	87300	0	10
2012.05.30	1.56330	1.56368	1.54736	1.54816	92889	0	10
2012.05.31	1.54817	1.55256	1.53597	1.54027	93468	0	10
2012.06.01	1.54026	1.54356	1.52677	1.53591	94607	0	10
2012.06.04	1.53722	1.54142	1.53411	1.53822	84871	0	10
2012.06.05	1.53824	1.54069	1.53213	1.53752	85849	0	10
2012.06.06	1.53751	1.55144	1.53726	1.54887	94407	0	10
2012.06.07	1.54886	1.55999	1.54297	1.55324	92822	0	10
2012.06.08	1.55323	1.55360	1.54032	1.54682	89599	0	10
2012.06.11	1.55203	1.55807	1.54707	1.54709	88974	0	10
2012.06.12	1.54710	1.55891	1.54537	1.55678	87605	0	10
2012.06.13	1.55675	1.55972	1.55032	1.55093	88208	0	10
2012.06.14	1.55094	1.55634	1.54719	1.55516	88737	0	10
2012.06.15	1.55515	1.57263	1.54759	1.57111	84399	0	10
2012.06.18	1.57370	1.57374	1.56361	1.56643	93738	0	10
2012.06.19	1.56642	1.57562	1.56145	1.57237	92589	0	10
2012.06.20	1.57237	1.57764	1.56508	1.57071	93087	0	10
2012.06.21	1.57068	1.57322	1.55772	1.55961	95257	0	10
2012.06.22	1.55958	1.56335	1.55563	1.55825	85469	0	10
2012.06.25	1.55831	1.55941	1.55382	1.55706	81394	0	10
2012.06.26	1.55706	1.56496	1.55626	1.56340	80328	0	10
2012.06.27	1.56342	1.56396	1.55451	1.55654	65352	0	10
2012.06.28	1.55655	1.56226	1.54843	1.55147	74961	0	10
2012.06.29	1.55150	1.57143	1.55087	1.57040	85168	0	10
2012.07.02	1.56956	1.57207	1.56409	1.56919	71786	0	10
2012.07.03	1.56914	1.57124	1.56576	1.56860	65171	0	10
2012.07.04	1.56861	1.56892	1.55737	1.55937	64245	0	10
2012.07.05	1.55939	1.56218	1.54991	1.55210	72906	0	10
2012.07.06	1.55211	1.55500	1.54605	1.54887	66626	0	10
2012.07.09	1.54758	1.55334	1.54697	1.55240	61623	0	10
2012.07.10	1.55240	1.55476	1.54776	1.55161	65044	0	10
2012.07.11	1.55162	1.55771	1.54856	1.55042	64033	0	10
2012.07.12	1.55049	1.55155	1.53927	1.54304	68501	0	10
2012.07.13	1.54304	1.55797	1.54136	1.55741	65296	0	10
2012.07.16	1.55812	1.56531	1.55164	1.56318	61907	0	10
2012.07.17	1.56319	1.56771	1.55529	1.56440	69329	0	10
2012.07.18	1.56439	1.56665	1.55807	1.56527	67293	0	10
2012.07.19	1.56528	1.57351	1.56357	1.57172	70703	0	10
2012.07.20	1.57173	1.57216	1.56108	1.56195	66414	0	10
2012.07.23	1.56049	1.56149	1.54843	1.55015	75894	0	10
2012.07.24	1.55012	1.55507	1.54860	1.55038	73354	0	10
2012.07.25	1.55037	1.55509	1.54581	1.54933	76497	0	10
2012.07.26	1.54935	1.57226	1.54697	1.56841	80130	0	10
2012.07.27	1.56843	1.57668	1.56657	1.57439	79375	0	10
2012.07.30	1.57331	1.57395	1.56706	1.57014	67135	0	10
2012.07.31	1.57015	1.57290	1.56248	1.56730	71172	0	10
2012.08.01	1.56730	1.56895	1.55295	1.55370	69040	0	4
2012.08.02	1.55371	1.56777	1.54898	1.55134	79398	0	10
2012.08.03	1.55133	1.56559	1.55035	1.56371	72864	0	4
2012.08.06	1.56362	1.56645	1.55453	1.55982	69394	0	10
2012.08.07	1.55978	1.56835	1.55638	1.56211	69666	0	10
2012.08.08	1.56212	1.56761	1.55718	1.56566	68131	0	10
2012.08.09	1.56567	1.56845	1.56049	1.56340	67843	0	10
2012.08.10	1.56343	1.57001	1.55766	1.56873	62331	0	10
2012.08.13	1.56759	1.57163	1.56565	1.56799	58595	0	10
2012.08.14	1.56801	1.57263	1.56707	1.56759	62855	0	10
2012.08.15	1.56758	1.57006	1.56596	1.56789	57932	0	10
2012.08.16	1.56788	1.57437	1.56353	1.57344	62594	0	10
2012.08.17	1.57346	1.57385	1.56736	1.56935	60225	0	10
2012.08.20	1.56968	1.57166	1.56772	1.57084	56148	0	10
2012.08.21	1.57084	1.58033	1.57052	1.57820	60470	0	10
2012.08.22	1.57818	1.58824	1.57679	1.58809	64260	0	10
2012.08.23	1.58810	1.59113	1.58553	1.58578	65245	0	10
2012.08.24	1.58581	1.58683	1.58017	1.58089	58235	0	10
2012.08.27	1.58138	1.58276	1.57863	1.57886	42411	0	10
2012.08.28	1.57885	1.58349	1.57534	1.58176	53341	0	10
2012.08.29	1.58175	1.58537	1.58020	1.58281	45808	0	10
2012.08.30	1.58281	1.58741	1.57704	1.57839	47567	0	10
2012.08.31	1.57838	1.58940	1.57773	1.58636	59406	0	10
2012.09.03	1.58808	1.58976	1.58490	1.58835	50209	0	10
2012.09.04	1.58835	1.59079	1.58578	1.58737	56823	0	10
2012.09.05	1.58738	1.59333	1.58258	1.59009	66893	0	10
2012.09.06	1.59010	1.59410	1.58814	1.59348	63831	0	10
2012.09.07	1.59349	1.60333	1.59217	1.60075	65289	0	10
2012.09.10	1.60109	1.60175	1.59582	1.59871	55615	0	10
2012.09.11	1.59870	1.60829	1.59862	1.60675	62203	0	10
2012.09.12	1.60675	1.61301	1.60633	1.61078	68980	0	10
2012.09.13	1.61078	1.61730	1.60737	1.61498	69701	0	10
2012.09.14	1.61499	1.62541	1.61426	1.62143	73938	0	10
2012.09.17	1.62275	1.62721	1.62100	1.62473	63072	0	10
2012.09.18	1.62473	1.62664	1.62201	1.62388	66812	0	10
2012.09.19	1.62389	1.62699	1.61839	1.62206	68162	0	10
2012.09.20	1.62206	1.62353	1.61627	1.62138	73030	0	10
2012.09.21	1.62141	1.63086	1.62120	1.62286	72448	0	10
2012.09.24	1.62427	1.62458	1.61813	1.62207	63484	0	10
2012.09.25	1.62207	1.62666	1.61816	1.61937	71518	0	10
2012.09.26	1.61936	1.62086	1.61367	1.61672	73848	0	10
2012.09.27	1.61675	1.62428	1.61653	1.62340	75116	0	10
2012.09.28	1.62344	1.62714	1.61123	1.61638	76863	0	10
2012.10.01	1.61544	1.61740	1.61081	1.61294	68325	0	4
2012.10.02	1.61294	1.61862	1.61244	1.61289	67269	0	10
2012.10.03	1.61289	1.61403	1.60661	1.60791	69049	0	10
2012.10.04	1.60790	1.62013	1.60757	1.61927	71369	0	10
2012.10.05	1.61930	1.62161	1.61222	1.61341	65191	0	10
2012.10.08	1.61362	1.61384	1.60179	1.60200	67423	0	4
2012.10.09	1.60207	1.60451	1.59759	1.60017	66887	0	10
2012.10.10	1.60019	1.60338	1.59762	1.60007	65478	0	10
2012.10.11	1.60009	1.60534	1.59840	1.60467	58379	0	10
2012.10.12	1.60466	1.60964	1.60179	1.60673	54753	0	10
2012.10.15	1.60769	1.60797	1.60206	1.60716	56330	0	10
2012.10.16	1.60717	1.61335	1.60600	1.61178	56816	0	10
2012.10.17	1.61177	1.61777	1.61116	1.61386	57812	0	10
2012.10.18	1.61387	1.61700	1.60399	1.60473	58363	0	10
2012.10.19	1.60472	1.60664	1.59965	1.59993	55300	0	10
2012.10.22	1.60064	1.60516	1.59899	1.60121	54246	0	10
2012.10.23	1.60122	1.60235	1.59126	1.59509	57045	0	10
2012.10.24	1.59510	1.60475	1.59352	1.60360	60415	0	10
2012.10.25	1.60361	1.61427	1.60254	1.61186	54874	0	10
2012.10.26	1.61188	1.61401	1.60798	1.61027	51913	0	6
2012.10.29	1.60845	1.60920	1.60058	1.60321	34431	0	3
2012.10.30	1.60319	1.60848	1.60196	1.60830	34456	0	3
2012.10.31	1.60828	1.61382	1.60675	1.61314	47240	0	4
2012.11.01	1.61311	1.61743	1.61195	1.61306	49527	0	10
2012.11.02	1.61306	1.61324	1.60072	1.60208	47554	0	4
2012.11.05	1.60196	1.60387	1.59569	1.59786	47178	0	4
2012.11.06	1.59786	1.60070	1.59645	1.59928	52767	0	4
2012.11.07	1.59927	1.60419	1.59542	1.59810	67801	0	10
2012.11.08	1.59813	1.60037	1.59286	1.59784	58737	0	10
2012.11.09	1.59789	1.60186	1.58873	1.58938	58926	0	10
2012.11.12	1.59026	1.59147	1.58630	1.58762	45538	0	10
2012.11.13	1.58764	1.59149	1.58578	1.58705	56482	0	9
2012.11.14	1.58706	1.59007	1.58378	1.58410	57224	0	10
2012.11.15	1.58411	1.58784	1.58274	1.58607	54704	0	10
2012.11.16	1.58607	1.59005	1.58351	1.58792	51855	0	10
2012.11.19	1.58898	1.59223	1.58866	1.59054	49333	0	10
2012.11.20	1.59052	1.59354	1.58909	1.59252	50103	0	10
2012.11.21	1.59250	1.59563	1.58827	1.59546	52142	0	10
2012.11.22	1.59547	1.59779	1.59183	1.59385	51001	0	10
